pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,st_teff,st_mass,pl_eqt,discoverymethod,disc_year,pl_orbper,pl_orbeccen,st_rad,st_logg,pl_insol,stellar_luminosity,hz_inner,hz_outer,hz_center,hz_width,hz_position,in_habitable_zone,hz_distance_factor,esi_radius,esi_mass,esi_temperature,esi_composite,esi_surface,escape_velocity_ratio,atmospheric_retention,stellar_flux,stellar_class,stellar_temp_habitability,stellar_mass_habitability,stellar_lifetime_gyr,hz_score,esi_score,atm_score,stellar_score,habitability_score
Kepler-454 b,Kepler-454,1.842,,0.09618,5678.0,1.06,,Transit,2015,10.573757029,,1.071,,115.6,1.2262260227997774,1.0519833580322453,1.517070737372817,1.284527047702531,0.46508737934057165,0.07487580753712025,False,-1.1256584807024779,0.7037297677691766,,,,,,,115.6,G,1.0,0.97,8.64440959734126,0.0,0.0,0.5,1.0,0.2
Kepler-447 b,Kepler-447,5.908,,0.07545,5620.0,0.942,,Transit,2015,7.794301316,,0.85,,113.6,0.8112938050673969,0.8556825691068655,1.2339843365014798,1.0448334528041725,0.3783017673946143,0.07221246582170947,False,-1.141387825002845,0.2895193977996525,,,,,,,113.6,G,1.0,0.971,11.61108335989013,0.0,0.0,0.5,1.0,0.2
Kepler-443 b,Kepler-443,2.069,,0.56254,4781.0,0.752,,Transit,2015,177.669112,,0.697,,0.7,0.368775823992881,0.5769056951994624,0.8319587393929092,0.7044322172961859,0.25505304419344677,0.7985722205596884,False,-0.09768580141375076,0.6516780710329098,,,,,,,0.7,K,0.9,0.876,20.391792277969852,0.6754947918120737,0.0,0.5,0.9,0.4601979167248295
Kepler-46 d,Kepler-46,1.857,,0.06721,5162.0,0.883,,Transit,2014,6.76652078,,0.797,,89.4,0.6469377034712878,0.7641081581705806,1.1019243965196797,0.9330162773451302,0.337816238349099,0.07203518484290976,False,-1.1424553250868843,0.7000350017500876,,,,,,,89.4,K,0.9,0.9415,13.648918516606276,0.0,0.0,0.5,0.9,0.19
Kepler-460 c,KIC 5437945,8.184,,0.75318,6054.0,1.175,,Transit,2016,220.1303357,,1.868,,7.4,1.758460159267812,1.2597659678445041,1.816715132575759,1.5382405502101315,0.5569491647312548,0.48963733266367976,False,-0.3101254765820284,0.21777003484320556,,,,,,,7.4,F,0.7,0.9125,6.681982493645161,0.0,0.0,0.5,0.7,0.16999999999999998
KOI-3680 b,KOI-3680,11.559,,0.54558,5793.0,1.084,,Transit,2018,141.24164672,,0.992,,3.3,1.3261800416471214,1.0940189612554834,1.5776905020210656,1.3358547316382745,0.4836715407655823,0.4084126717363256,False,-0.3889007916101344,0.1592483477983916,,,,,,,3.3,G,1.0,0.958,8.17385246315174,0.0,0.0,0.5,1.0,0.2
Kepler-472 b,Kepler-472,3.18,,0.04823,4932.0,0.857,,Transit,2016,4.176255514,,0.775,,137.1,0.5826837099680822,0.7251703580857357,1.0457719900815348,0.8854711740836352,0.32060163199579905,0.05446817627904457,False,-1.2638571656706326,0.47846889952153104,,,,,,,137.1,K,0.9,0.9285,14.707807775284195,0.0,0.0,0.5,0.9,0.19
Kepler-48 b,Kepler-48,1.855,,0.05394,5235.0,0.916,,Transit,2012,4.778004028,,0.836,,161.8,0.7355871905010872,0.8147806081561043,1.1749994033409086,0.9948900057485064,0.36021879518480426,0.0542170488077405,False,-1.2658641260287844,0.7005253940455342,,,,,,,161.8,G,1.0,0.958,12.452636639526231,0.0,0.0,0.5,1.0,0.2
Kepler-479 b,Kepler-479,2.011,,0.09636,5159.0,0.764,,Transit,2016,12.49341307,,0.759,,39.4,0.38978646542553463,0.5931123713484191,0.855330472365615,0.7242214218570171,0.2622181010171959,0.13305323081015455,False,-0.8759745754080701,0.6642311524410495,,,,,,,39.4,K,0.9,0.882,19.60047533117734,0.0,0.0,0.5,0.9,0.19
Kepler-475 b,Kepler-475,2.47,,0.03989,4995.0,0.877,,Transit,2016,3.105508189,,0.781,,213.6,0.631682109209721,0.7550451003494911,1.088854513135582,0.9219498067425366,0.3338094127860909,0.04326699751794587,False,-1.3638432413076498,0.5763688760806915,,,,,,,213.6,K,0.9,0.9385,13.883565597531156,0.0,0.0,0.5,0.9,0.19
Kepler-474 b,Kepler-474,4.535,,0.06092,5667.0,0.94,,Transit,2016,5.660672935,,1.603,,640.4,0.8052810653384567,0.8525058131578676,1.2294031200276618,1.0409544665927646,0.3768973068697943,0.05852321302717723,False,-1.232671838362386,0.36133694670280037,,,,,,,640.4,G,1.0,0.97,11.672943031448547,0.0,0.0,0.5,1.0,0.2
Kepler-473 b,Kepler-473,5.768,,0.12048,5708.0,1.1,,Transit,2016,14.55731705,,1.86,,226.7,1.3959645769144722,1.1224339760829192,1.6186679444564205,1.3705509602696697,0.4962339683735013,0.08790625339191645,False,-1.055980229397187,0.29550827423167847,,,,,,,226.7,G,1.0,0.95,7.8798561094677035,0.0,0.0,0.5,1.0,0.2
Kepler-467 b,Kepler-467,2.364,,0.16848,5764.0,1.02,,Transit,2016,24.99324193,,1.407,,69.0,1.0717675436629344,0.9834989619495276,1.4183090293377398,1.2009039956436336,0.43481006738821226,0.14029431212750845,False,-0.8529599359688629,0.5945303210463734,,,,,,,69.0,G,1.0,0.99,9.516989071286758,0.0,0.0,0.5,1.0,0.2
Kepler-461 b,Kepler-461,3.648,,0.07895,5779.0,0.948,,Transit,2016,8.313783059,,1.289,,266.3,0.829524429803923,0.8652432015901891,1.2477717749247992,1.056507488257494,0.3825285733346101,0.07472734540690558,False,-1.1265204452242215,0.43029259896729766,,,,,,,266.3,G,1.0,0.974,11.428234852879273,0.0,0.0,0.5,1.0,0.2
Kepler-466 c,Kepler-466,1.077,,0.04658,5805.0,0.979,,Transit,2016,3.709213846,,0.936,,410.4,0.9284091698531638,0.9153629202630399,1.3200496850109102,1.1177063026369751,0.40468676474787035,0.04167463303204521,False,-1.3801282156837478,0.9629272989889264,,,,,,,410.4,G,1.0,0.9895,10.54491954398552,0.0,0.0,0.5,1.0,0.2
Kepler-466 b,Kepler-466,2.523,,0.26769,5805.0,0.979,,Transit,2016,51.07926307,,0.936,,12.5,0.9284091698531638,0.9153629202630399,1.3200496850109102,1.1177063026369751,0.40468676474787035,0.2394994099688317,False,-0.6206955521767507,0.5676979846721544,,,,,,,12.5,G,1.0,0.9895,10.54491954398552,0.0,0.0,0.5,1.0,0.2
Kepler-465 b,Kepler-465,2.841,,0.09195,6207.0,1.048,,Transit,2016,9.940672466,,1.23,,238.2,1.1783233646349078,1.031230738769459,1.487143275909641,1.2591870073395501,0.455912537140182,0.07302330747064716,False,-1.1365385002863109,0.5206977349648529,,,,,,,238.2,F,0.7,0.976,8.893993206395535,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-464 b,Kepler-464,3.402,,0.07931,5920.0,1.262,,Transit,2016,7.256965224,,1.598,,447.0,2.2579157977900137,1.4275044684712854,2.0586117071638537,1.7430580878175697,0.6311072386925682,0.045500491667091636,False,-1.3419839104384665,0.45433893684688775,,,,,,,447.0,G,1.0,0.3,5.589225254702638,0.0,0.0,0.5,1.0,0.2
Kepler-463 b,Kepler-463,3.62,,0.07925,5567.0,0.822,,Transit,2016,8.981016833,,1.069,,156.6,0.503560158290701,0.6741387415490655,0.9721790272865471,0.8231588844178064,0.29804028573748165,0.09627545969579246,False,-1.0164843990322177,0.4329004329004329,,,,,,,156.6,G,1.0,0.911,16.323769592698127,0.0,0.0,0.5,1.0,0.2
Kepler-439 b,Kepler-439,2.719,,0.60756,5498.0,0.942,,Transit,2015,178.140456,,0.913,,1.8,0.8112938050673969,0.8556825691068655,1.2339843365014798,1.0448334528041725,0.3783017673946143,0.5814898043026879,False,-0.235457895679988,0.5377789728421619,,,,,,,1.8,G,1.0,0.971,11.61108335989013,0.2178258011775901,0.0,0.5,1.0,0.28713032047103604
Kepler-436 c,Kepler-436,2.182,,0.11452,4734.0,0.709,,Transit,2016,16.79713874,,0.655,,14.7,0.3000971169413795,0.5204206452857102,0.7505013516225506,0.6354609984541304,0.2300807063368404,0.18021562342707081,False,-0.7442075614477239,0.6285355122564424,,,,,,,14.7,K,0.9,0.8545,23.62568515240001,0.0,0.0,0.5,0.9,0.19
Kepler-436 b,Kepler-436,2.431,,0.27937,4734.0,0.709,,Transit,2015,64.001151,,0.655,,2.5,0.3000971169413795,0.5204206452857102,0.7505013516225506,0.6354609984541304,0.2300807063368404,0.43963358991286045,False,-0.3569091329990048,0.5829204313611192,,,,,,,2.5,K,0.9,0.8545,23.62568515240001,0.0,0.0,0.5,0.9,0.19
Kepler-411 d,Kepler-411,3.376,,0.27595,4961.0,0.831,,Transit,2018,58.0192007,,0.738,,3.9,0.5231227209036543,0.6871086199543329,0.9908829571973014,0.8389957885758171,0.30377433724296843,0.3289051074599802,False,-0.4829293824478304,0.4570383912248629,,,,,,,3.9,K,0.9,0.9155,15.885373867235424,0.0,0.0,0.5,0.9,0.19
Kepler-416 d,Kepler-416,1.556,,0.0417,5718.0,1.021,,Transit,2023,3.076452083,,0.995,,545.2,1.0754496865048053,0.9851869579275736,1.4207432972218694,1.2029651275747215,0.4355563392942958,0.03466434649196415,False,-1.4601169829052538,0.7824726134585289,,,,,,,545.2,G,1.0,0.9895,9.493703078925375,0.0,0.0,0.5,1.0,0.2
Kepler-416 c,Kepler-416,2.352,,0.10454,5718.0,1.021,,Transit Timing Variations,2014,12.20945351,,0.995,,86.8,1.0754496865048053,0.9851869579275736,1.4207432972218694,1.2029651275747215,0.4355563392942958,0.0869019372246986,False,-1.0609705421172795,0.5966587112171837,,,,,,,86.8,G,1.0,0.9895,9.493703078925375,0.0,0.0,0.5,1.0,0.2
Kepler-1003 b,Kepler-1003,2.012,,0.04333,5672.0,0.858,,Transit,2016,3.554856915,,1.286,,817.5,0.5850668713813356,0.7266518089302849,1.0479083981415689,0.8872801035359269,0.32125658921128397,0.048834635001195566,False,-1.3112720539277782,0.6640106241699868,,,,,,,817.5,G,1.0,0.929,14.664990310838702,0.0,0.0,0.5,1.0,0.2
Kepler-416 b,Kepler-416,2.426,,0.0674,5718.0,1.021,,Transit Timing Variations,2014,6.31942727,,0.995,,208.7,1.0754496865048053,0.9851869579275736,1.4207432972218694,1.2029651275747215,0.4355563392942958,0.05602822430595644,False,-1.2515931413436914,0.5837711617046117,,,,,,,208.7,G,1.0,0.9895,9.493703078925375,0.0,0.0,0.5,1.0,0.2
Kepler-414 c,Kepler-414,2.771,,0.07195,5567.0,0.966,,Transit Timing Variations,2014,7.170732075,,0.875,,127.6,0.8859718891574402,0.8941977577496992,1.2895272927548296,1.0918625252522645,0.39532953500513035,0.0658965742810677,False,-1.181137162181408,0.5303632988597189,,,,,,,127.6,G,1.0,0.983,10.903280474493007,0.0,0.0,0.5,1.0,0.2
Kepler-414 b,Kepler-414,2.026,,0.0543,5567.0,0.966,,Transit Timing Variations,2014,4.699653236,,0.875,,223.6,0.8859718891574402,0.8941977577496992,1.2895272927548296,1.0918625252522645,0.39532953500513035,0.049731535558887784,False,-1.303368130865185,0.6609385327164574,,,,,,,223.6,G,1.0,0.983,10.903280474493007,0.0,0.0,0.5,1.0,0.2
Kepler-1004 b,Kepler-1004,6.538,,0.06791,5008.0,1.493,,Transit,2016,5.28789787,,3.502,,1498.3,4.066392793528773,1.915703394620294,2.7626459480313716,2.339174671325833,0.8469425534110777,0.029031607101623128,False,-1.5371289222789677,0.2653223666755108,,,,,,,1498.3,K,0.9,0.3,3.6715587396671303,0.0,0.0,0.5,0.9,0.19
Kepler-418 b,Kepler-418,10.194,,0.39249,5848.0,1.072,,Transit,2014,86.67855186,,1.077,,7.9,1.2755037763406945,1.0729129312984704,1.547253385135689,1.3100831582170798,0.4743404538372187,0.29959166907705925,False,-0.5234702674884818,0.17866714311238163,,,,,,,7.9,G,1.0,0.964,8.40452235332044,0.0,0.0,0.5,1.0,0.2
Kepler-411 c,Kepler-411,3.238,,0.07263,4961.0,0.831,,Transit,2016,7.834427877,,0.738,,56.0,0.5231227209036543,0.6871086199543329,0.9908829571973014,0.8389957885758171,0.30377433724296843,0.08656777660742296,False,-1.0626437366877175,0.47192071731949026,,,,,,,56.0,K,0.9,0.9155,15.885373867235424,0.0,0.0,0.5,0.9,0.19
Kepler-1005 b,Kepler-1005,1.619,,0.06717,5728.0,0.956,,Transit,2016,6.49801525,,1.167,,291.2,0.8542846894298264,0.8780614626610247,1.2662570566795832,1.072159259670304,0.3881955940185585,0.06264927471750345,False,-1.203083952411401,0.7636502481863306,,,,,,,291.2,G,1.0,0.978,11.190648876524536,0.0,0.0,0.5,1.0,0.2
Kepler-1008 b,Kepler-1008,1.206,,0.09755,5045.0,0.799,,Transit,2016,12.43931193,,0.737,,33.1,0.455946333423032,0.6414760836650781,0.9250760364433233,0.7832760600542007,0.2835999527782451,0.12454102068847832,False,-0.9046875792958666,0.9066183136899365,,,,,,,33.1,K,0.9,0.8995,17.523992220783562,0.0,0.0,0.5,0.9,0.19
Kepler-101 b,Kepler-101,5.97,,0.04844,5661.0,1.244,,Transit,2014,3.487689428,,1.655,,1076.4,2.147194229008873,1.3920642196682262,2.0075031378373374,1.6997836787527818,0.6154389181691111,0.0284977439220636,False,-1.5451895203768038,0.2869440459110474,,,,,,,1076.4,G,1.0,0.3,5.793607225622156,0.0,0.0,0.5,1.0,0.2
Kepler-101 c,Kepler-101,1.241,,0.06976,5661.0,1.244,,Transit,2014,6.02979518,,1.655,,519.9,2.147194229008873,1.3920642196682262,2.0075031378373374,1.6997836787527818,0.6154389181691111,0.04104051643276542,False,-1.3867871829233076,0.8924587237840249,,,,,,,519.9,G,1.0,0.3,5.793607225622156,0.0,0.0,0.5,1.0,0.2
Kepler-1012 b,Kepler-1012,1.265,,0.06066,5500.0,0.98,,Transit,2016,5.50860439,,0.884,,174.1,0.9317325438379406,0.9169997932462914,1.3224102281551784,1.119705010700735,0.40541043490888695,0.05417498307169109,False,-1.2662012157141398,0.8830022075055188,,,,,,,174.1,G,1.0,0.99,10.518039822492824,0.0,0.0,0.5,1.0,0.2
Kepler-1001 c,Kepler-1001,1.45,,0.08296,5440.0,0.902,,Transit,2020,9.18186435,,0.796,,72.4,0.6969841169472837,0.7931129588809677,1.1437523722809746,0.9684326655809712,0.3506394134000069,0.0856641901378157,False,-1.067200686544332,0.8163265306122449,,,,,,,72.4,G,1.0,0.9510000000000001,12.941471377434885,0.0,0.0,0.5,1.0,0.2
Kepler-418 c,Kepler-418,4.903,,0.10632,5848.0,1.072,,Transit,2021,12.218278,,1.077,,107.6,1.2755037763406945,1.0729129312984704,1.547253385135689,1.3100831582170798,0.4743404538372187,0.08115515365046992,False,-1.0906838956665574,0.33881077418261907,,,,,,,107.6,G,1.0,0.964,8.40452235332044,0.0,0.0,0.5,1.0,0.2
Kepler-435 b,Kepler-435,14.501,,0.09228,6238.0,1.415,,Transit,2015,8.600153301,,2.108,,710.0,3.3701368735398085,1.744003591845406,2.515036758766533,2.1295201753059696,0.771033166921127,0.043333705437536514,False,-1.3631741731334035,0.12902393393974587,,,,,,,710.0,F,0.7,0.3,4.198642527280386,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-43 b,Kepler-43,12.234,,0.04385,5957.0,1.228,,Transit,2011,3.024092548,,1.36,,1085.6,2.052079981806211,1.360882869162554,1.962536348160736,1.6617096086616452,0.601653478998182,0.02638848555212794,False,-1.5785855334338696,0.15112588786459125,,,,,,,1085.6,G,1.0,0.3,5.984172210086724,0.0,0.0,0.5,1.0,0.2
Kepler-432 b,Kepler-432,11.708,,0.31324,5002.0,1.487,,Transit,2015,52.5010768,,3.932,,88.6,4.009483123681612,1.9022509085613952,2.7432460470832756,2.3227484778223353,0.8409951385218803,0.13485747724767616,False,-0.8701249688449129,0.1573811772112056,,,,,,,88.6,K,0.9,0.3,3.708707467097649,0.0,0.0,0.5,0.9,0.19
Kepler-431 d,Kepler-431,1.161,,0.10552,5976.0,1.101,,Transit,2015,11.9216214,,1.604,,264.6,1.400411332073584,1.1242202752114059,1.6212439758311856,1.3727321255212956,0.49702370061977974,0.07686860243030208,False,-1.114251014889175,0.9254974548819991,,,,,,,264.6,G,1.0,0.9495,7.861975797994674,0.0,0.0,0.5,1.0,0.2
Kepler-431 c,Kepler-431,0.875,,0.08554,5976.0,1.101,,Transit,2015,8.70337044,,1.604,,402.3,1.400411332073584,1.1242202752114059,1.6212439758311856,1.3727321255212956,0.49702370061977974,0.062313686996664515,False,-1.2054165515066917,0.9333333333333333,,,,,,,402.3,G,1.0,0.9495,7.861975797994674,0.0,0.0,0.5,1.0,0.2
Kepler-431 b,Kepler-431,0.925,,0.07261,5976.0,1.101,,Transit,2015,6.80252171,,1.604,,558.3,1.400411332073584,1.1242202752114059,1.6212439758311856,1.3727321255212956,0.49702370061977974,0.05289451499681798,False,-1.2765893606702883,0.961038961038961,,,,,,,558.3,G,1.0,0.9495,7.861975797994674,0.0,0.0,0.5,1.0,0.2
Kepler-430 c,Kepler-430,1.61,,0.47403,5936.0,1.152,,Transit,2015,110.97378,,1.345,,9.0,1.6409059009478812,1.2169295688763022,1.7549405361689832,1.4859350525226427,0.5380109672926809,0.31901125099327093,False,-0.49619399983270085,0.7662835249042146,,,,,,,9.0,G,1.0,0.924,7.0205122629794845,0.0,0.0,0.5,1.0,0.2
Kepler-430 b,Kepler-430,2.239,,0.22362,5936.0,1.152,,Transit,2015,35.9682344,,1.345,,40.3,1.6409059009478812,1.2169295688763022,1.7549405361689832,1.4859350525226427,0.5380109672926809,0.1504910996078629,False,-0.8224891844920234,0.6174745291756716,,,,,,,40.3,G,1.0,0.924,7.0205122629794845,0.0,0.0,0.5,1.0,0.2
Kepler-100 c,Kepler-100,2.34,,0.11061,5854.0,1.097,,Transit,2014,12.81588378,,1.526,,200.8,1.382684825107557,1.1170823849025504,1.6109503866489414,1.364016385775746,0.493868001746391,0.0810914012129654,False,-1.091025195156884,0.5988023952095809,,,,,,,200.8,G,1.0,0.9515,7.933839875003082,0.0,0.0,0.5,1.0,0.2
Kepler-1001 b,Kepler-1001,2.909,,0.11147,5440.0,0.902,,Transit,2016,14.30511983,,0.796,,40.2,0.6969841169472837,0.7931129588809677,1.1437523722809746,0.9684326655809712,0.3506394134000069,0.11510351102534132,False,-0.9389114287970076,0.5116398055768738,,,,,,,40.2,G,1.0,0.9510000000000001,12.941471377434885,0.0,0.0,0.5,1.0,0.2
Kepler-100 d,Kepler-100,1.536,,0.21747,5854.0,1.097,,Transit,2014,35.3330866,,1.526,,51.9,1.382684825107557,1.1170823849025504,1.6109503866489414,1.364016385775746,0.493868001746391,0.15943356859039495,False,-0.7974202330107656,0.7886435331230284,,,,,,,51.9,G,1.0,0.9515,7.933839875003082,0.0,0.0,0.5,1.0,0.2
Kepler-426 b,Kepler-426,11.496,,0.04024,5535.0,0.839,,Transit,2014,3.217518593,,0.889,,409.8,0.5409621293419259,0.6987262137139898,1.0076367503033328,0.8531814820086613,0.308910536589343,0.047164642984587765,False,-1.326383448629273,0.16005121638924458,,,,,,,409.8,G,1.0,0.9195,15.509403606877871,0.0,0.0,0.5,1.0,0.2
Kepler-424 b,Kepler-424,10.019,,0.04398,5482.0,1.033,,Transit,2014,3.311864499,,1.038,,451.3,1.1203433104013905,1.005539575370982,1.4500939139560478,1.2278167446635149,0.4445543385850659,0.03581967764420153,False,-1.4458783268614828,0.18150467374534895,,,,,,,451.3,G,1.0,0.9835,9.220387986517295,0.0,0.0,0.5,1.0,0.2
Kepler-422 b,Kepler-422,12.847,,0.08059,5891.0,1.119,,Transit,2014,7.891448474,,1.252,,260.5,1.4821948599158978,1.1565815410398428,1.6679123276048262,1.4122469343223345,0.5113307865649834,0.057065091126341186,False,-1.243629484879378,0.14443561782335523,,,,,,,260.5,G,1.0,0.9405,7.5496146307206455,0.0,0.0,0.5,1.0,0.2
Kepler-421 b,Kepler-421,4.583,,1.42608,5224.0,0.777,,Transit,2014,704.962626,,0.827,,0.2,0.4134981451951946,0.6108863036921545,0.8809623537455281,0.7459243287188413,0.27007605005337365,1.9118293171230343,False,0.2814491170507328,0.35823034210997673,,,,,,,0.2,G,1.0,0.8885000000000001,18.79089444604913,0.06504627078792902,0.0,0.5,1.0,0.22601850831517162
Kepler-1000 b,Kepler-1000,5.63,,0.5326,6421.0,1.397,,Transit,2016,120.0181272,,1.789,,17.2,3.2224591554924706,1.7053648840737734,2.459315674927442,2.082340279500608,0.7539507908536687,0.25576991678215505,False,-0.5921505378238145,0.301659125188537,,,,,,,17.2,F,0.7,0.3,4.33519846983601,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-48 c,Kepler-48,2.56,,0.08633,5235.0,0.916,,Transit,2012,9.673953474,,0.836,,63.2,0.7355871905010872,0.8147806081561043,1.1749994033409086,0.9948900057485064,0.36021879518480426,0.08677341163463548,False,-1.061613327234499,0.5617977528089888,,,,,,,63.2,G,1.0,0.958,12.452636639526231,0.0,0.0,0.5,1.0,0.2
Kepler-48 d,Kepler-48,1.98,,0.23302,5235.0,0.916,,Transit,2014,42.89605505,,0.836,,8.7,0.7355871905010872,0.8147806081561043,1.1749994033409086,0.9948900057485064,0.36021879518480426,0.23421684674044665,False,-0.6303818702231809,0.6711409395973155,,,,,,,8.7,G,1.0,0.958,12.452636639526231,0.0,0.0,0.5,1.0,0.2
Kepler-480 b,Kepler-480,2.944,,0.06024,6231.0,1.204,,Transit,2016,4.919583795,,1.412,,741.8,1.9151055030723187,1.3146797011145976,1.8959065163442093,1.6052931087294033,0.5812268152296116,0.03752585722347007,False,-1.4256693781474343,0.5070993914807302,,,,,,,741.8,F,0.7,0.3,6.286859904420284,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-520 b,Kepler-520,2.538,,0.14628,6009.0,1.078,,Transit,2016,19.67416124,,1.673,,153.7,1.3006656263561756,1.0834439200006838,1.5624401793694074,1.3229420496850457,0.4789962593687236,0.1105717367097259,False,-0.9563558690496716,0.5652911249293386,,,,,,,153.7,F,0.7,0.961,8.288064035489468,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-524 c,Kepler-524,1.305,,0.03046,5838.0,1.055,,Transit,2016,1.88897906,,1.583,,2814.4,1.2061008088604344,1.043314899729004,1.5045699080302481,1.273942403879626,0.4612550083012441,0.023910029140436828,False,-1.6214198945858898,0.8676789587852495,,,,,,,2814.4,G,1.0,0.9725,8.747195858336255,0.0,0.0,0.5,1.0,0.2
Kepler-524 b,Kepler-524,2.731,,0.07955,5838.0,1.055,,Transit,2016,7.97419807,,1.583,,412.7,1.2061008088604344,1.043314899729004,1.5045699080302481,1.273942403879626,0.4612550083012441,0.062443953319821055,False,-1.2045096096033132,0.5360493165371214,,,,,,,412.7,G,1.0,0.9725,8.747195858336255,0.0,0.0,0.5,1.0,0.2
Kepler-523 b,Kepler-523,1.851,,0.06159,5529.0,0.914,,Transit,2016,5.835983111,,0.803,,142.3,0.7299812162406426,0.8116699129924553,1.1705134534733304,0.9910916832328929,0.3588435404808751,0.062143594827772555,False,-1.2066036276708691,0.701508242721852,,,,,,,142.3,G,1.0,0.9570000000000001,12.52087012193331,0.0,0.0,0.5,1.0,0.2
Kepler-522 b,Kepler-522,5.899,,0.25029,6338.0,1.403,,Transit,2016,38.58422849,,1.672,,64.5,3.2711604640343235,1.7182032239496514,2.4778299124326555,2.0980165681911536,0.7596266884830041,0.11929839058220235,False,-0.9233654152230639,0.28989708653428037,,,,,,,64.5,F,0.7,0.3,4.288997789700844,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-521 b,Kepler-521,3.559,,0.17116,6563.0,1.355,,Transit,2016,22.20813214,,1.632,,151.2,2.8959264878188136,1.6166550823402248,2.3313868029537983,1.9740209426470114,0.7147317206135735,0.08670627362771922,False,-1.0619494780332663,0.4386926957666155,,,,,,,151.2,F,0.7,0.3,4.678986174889316,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-520 c,Kepler-520,1.703,,0.06035,6009.0,1.078,,Transit,2016,5.21104261,,1.673,,898.8,1.3006656263561756,1.0834439200006838,1.5624401793694074,1.3229420496850457,0.4789962593687236,0.0456180223573418,False,-1.3408635462823102,0.7399186089530152,,,,,,,898.8,F,0.7,0.961,8.288064035489468,0.0,0.0,0.5,0.7,0.16999999999999998
KIC 5437945 b,KIC 5437945,8.993,,1.19671,6054.0,1.175,,Transit,2015,440.786134,,1.868,,2.9,1.758460159267812,1.2597659678445041,1.816715132575759,1.5382405502101315,0.5569491647312548,0.7779732499162912,False,-0.10903533567544131,0.20014009806864808,,,,,,,2.9,F,0.7,0.9125,6.681982493645161,0.6377924550842772,0.0,0.5,0.7,0.4251169820337109
Kepler-526 b,Kepler-526,2.615,,0.06518,5798.0,1.239,,Transit,2016,5.458498316,,1.512,,545.8,2.117139974552967,1.3822875341382677,1.9934041281783441,1.687845831158306,0.6111165940400765,0.038617271078170326,False,-1.413218419255904,0.5532503457814661,,,,,,,545.8,G,1.0,0.3,5.852234688741419,0.0,0.0,0.5,1.0,0.2
KIC 9663113 b,KIC 9663113,8.042,,1.55346,6218.0,1.525,,Transit,2015,572.383277,,2.146,,2.6,4.379700903601863,1.9881348207555447,2.867099688879049,2.4276172548172967,0.8789648681235043,0.6399114180447337,False,-0.19388014057386643,0.2211900022119,,,,,,,2.6,F,0.7,0.3,3.4819729327768494,0.3559441139869619,0.0,0.5,0.7,0.31237764559478476
